Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover 
7/22/2016,1233.35,1234.65,1221.5,1234.55,1230.8,1405068,17256.12
7/21/2016,1230.7,1239.9,1222.5,1230.3,1228.6,2278226,28025.15
7/20/2016,1223,1238.5,1221.75,1231.55,1232.2,1172583,14462.82
7/19/2016,1229,1230.75,1213.85,1220.15,1218.35,646501,7881.61
7/18/2016,1225,1238.5,1222.65,1225,1227.45,1109621,13662.04
7/15/2016,1203.8,1226,1195.1,1226,1223.7,1443554,17548.28
7/14/2016,1201,1202.15,1192.2,1199.55,1200.35,864917,10353.62
7/13/2016,1199.8,1201.95,1193.3,1198.1,1197.75,1671768,20037.68
7/12/2016,1209.9,1209.9,1195.55,1202,1202.15,1761508,21137.55
7/11/2016,1186,1201.9,1181.05,1201,1199.75,1275633,15266.57
7/8/2016,1185.1,1185.6,1171.25,1175.4,1174.85,779717,9160.14
7/7/2016,1167.9,1188.75,1160.9,1184.7,1185.65,1208154,14254.49
7/5/2016,1172.8,1174.3,1162,1168.75,1165.6,534082,6227.03
7/4/2016,1178.2,1179.5,1171.4,1173.85,1172.8,1812463,21300.51
7/1/2016,1180,1185,1171.8,1174.95,1174.5,1076219,12702.56
6/30/2016,1171,1180,1162.15,1173.6,1176.45,4069723,47697.17
6/29/2016,1165,1169.5,1159.7,1168,1168.3,1355167,15799.48
6/28/2016,1161.25,1173.1,1150,1169.3,1166.95,1008745,11784.83
6/27/2016,1162,1169,1153.05,1160,1159.95,1040947,12096.94
6/24/2016,1159.85,1171.9,1147,1161,1161.9,2793491,32263.01
6/23/2016,1169.8,1191.85,1167.5,1191.5,1190.1,981683,11626.68
6/22/2016,1166,1175,1166,1169.1,1171.5,950960,11141.77
6/21/2016,1175,1175.45,1161.2,1164.3,1166.65,667742,7786.19
6/20/2016,1159,1179.25,1158.8,1170,1172.05,685691,8037.42
6/17/2016,1167,1178,1165.55,1171.1,1170,940413,11026.24
6/16/2016,1166.55,1168.85,1155.35,1160.75,1162.15,1181942,13743.67
6/15/2016,1155,1170.9,1153.2,1168,1169.55,761456,8851.03
6/14/2016,1155,1157,1144.25,1152.65,1151.85,957192,10993.46
6/13/2016,1154.75,1164.95,1151.05,1153.85,1152.9,830809,9604.93
6/10/2016,1158.4,1172.7,1156.2,1160.55,1161.35,1580578,18407.75
6/9/2016,1162.5,1164.2,1152.5,1158.8,1159.4,1162046,13451.59
6/8/2016,1175.8,1178,1161,1161.3,1162.6,1185703,13810.58
6/7/2016,1176.95,1180,1167.65,1174.5,1173.7,1407126,16524.39
6/6/2016,1176,1182.4,1170.05,1171,1171.1,1386827,16297.96
6/3/2016,1180.1,1185,1169.05,1172,1171.75,1131105,13289.78
6/2/2016,1174.7,1180.6,1171,1173.65,1174.95,1977654,23234.42
6/1/2016,1182.95,1182.95,1171,1176,1175.15,1418908,16668.71
5/31/2016,1185.9,1185.9,1177.4,1180,1181.9,1378910,16280.77
5/30/2016,1187,1195,1178.1,1179,1179.75,953633,11289
5/27/2016,1183.25,1190,1176.7,1181.35,1186.8,1443796,17116.93
5/26/2016,1176.1,1188.9,1166.25,1182.85,1183.25,3426390,40398
5/25/2016,1146.3,1175.95,1146.3,1172.9,1173.3,1441837,16777.46
5/24/2016,1138.4,1143.65,1135.55,1143,1139.95,814867,9283.28
5/23/2016,1141.95,1149.95,1133.2,1134.9,1136.75,865883,9878.68
5/20/2016,1139.95,1148.5,1133.6,1137.95,1140.9,504158,5758.49
5/19/2016,1140.1,1142.7,1132,1137.05,1139.3,963949,10964.26
5/18/2016,1151,1151,1131.5,1141.2,1140.65,1040661,11836.37
5/17/2016,1165.05,1169.25,1151.3,1153.05,1153.45,1073856,12456.66
5/16/2016,1145,1165.9,1132.55,1160,1162.8,1129692,13014.41
5/13/2016,1148,1148,1130,1140,1140.9,1261329,14373.26
5/12/2016,1144,1152,1132.5,1151.7,1149.1,1055422,12073.63
5/11/2016,1134.7,1145,1129.7,1138.3,1138.8,1536843,17470.82
5/10/2016,1143.5,1147.5,1136.1,1145,1144.9,1363250,15559.55
5/9/2016,1120,1144.95,1119,1141.5,1141.4,1738295,19822.23
5/6/2016,1132,1132.25,1117.25,1121.3,1119.65,683288,7663.9
5/5/2016,1128,1134.75,1122.7,1133.4,1132.3,1303562,14729.77
5/4/2016,1117.5,1134.5,1114.25,1126,1127.35,1323082,14925.7
5/3/2016,1121.9,1135,1113.15,1121.35,1118,1173824,13211.44
5/2/2016,1127.75,1130,1116,1116.8,1117.65,965679,10850.51
4/29/2016,1113.8,1136,1106.2,1126.7,1132.35,1402985,15744.51
4/28/2016,1124.2,1136.7,1110.35,1112.55,1113.95,2022396,22723.66
4/27/2016,1109.85,1125,1109,1124.15,1124.2,1440909,16159.46
4/26/2016,1095,1115,1092.5,1113.5,1113.85,1763449,19543.76
4/25/2016,1100,1100,1084.5,1094.15,1093.25,1390490,15167.24
4/22/2016,1089.5,1100.85,1085.2,1094.3,1092.15,1952330,21344.65
4/21/2016,1095,1105.15,1089,1091,1091.15,2047932,22493.15
4/20/2016,1091.9,1100,1083.55,1099.75,1097.85,955338,10450.41
4/18/2016,1083.5,1092,1071.6,1087.15,1087.8,1029267,11183.08
4/13/2016,1072,1084.95,1069.5,1080,1081.75,1243651,13416.42
4/12/2016,1069.6,1071,1059.25,1063.7,1063,1235370,13138.48
4/11/2016,1060.3,1074.1,1042.85,1068,1070.95,1012405,10681.56
4/8/2016,1055,1063.35,1054.25,1060,1059.35,740699,7837.68
4/7/2016,1064,1064.75,1047.05,1056,1055.5,977923,10329.91
4/6/2016,1061,1066.95,1056.75,1063.1,1061.5,1073844,11414.12
4/5/2016,1069,1076.9,1055.65,1056.3,1057.45,1665757,17726.24
4/4/2016,1065.2,1072.8,1064,1068.25,1069.05,1544990,16503.46
4/1/2016,1068.8,1076.4,1056.8,1065.05,1064.45,1289662,13707.67
3/31/2016,1066.85,1078.9,1065.05,1071.8,1071.15,5020098,53863.59
3/30/2016,1058,1069.9,1053.9,1066.3,1064.95,1953595,20770.49
3/29/2016,1047.5,1059.5,1044.25,1053,1053.8,1683488,17759.89
3/28/2016,1045,1053,1041.65,1052.3,1047.5,2817717,29547.08
3/23/2016,1053.05,1053.05,1040.55,1049,1049.35,2116075,22135.4
3/22/2016,1046.5,1056.6,1040.7,1054,1053.85,1030066,10800.72
3/21/2016,1033,1047.35,1032.25,1044.8,1045.6,1329699,13828.76
3/18/2016,1022.95,1032,1015.35,1028.85,1028.4,1033767,10619.65
3/17/2016,1034.95,1039,1011.15,1016.75,1018.4,1278371,13154.83
3/16/2016,1027,1034.25,1018.95,1029.6,1030.45,1200887,12306.95
3/15/2016,1027.9,1033.4,1021.65,1026.5,1026.7,1922509,19717.38
3/14/2016,1028,1037.95,1025.25,1029.8,1027.55,752164,7749.96
3/11/2016,1019.9,1030.8,1013,1029.75,1028.7,1182714,12123.09
3/10/2016,1024.8,1025.75,1010.1,1021.2,1021.25,667848,6808.76
3/9/2016,1013,1029.9,1006.75,1024.8,1024.8,1632043,16614
3/8/2016,1024,1024,1009.5,1015,1014.15,478422,4858.31
3/4/2016,1015.45,1024.9,993.1,1024.9,1020.55,1426156,14405.47
3/3/2016,1010.75,1020,1010,1014.15,1015.85,1152600,11696.11
3/2/2016,998,1010.9,995,1010,1007.2,1589744,15968.74
3/1/2016,974.95,986.75,971.85,985,984.15,1080640,10595.09
2/29/2016,961.1,982.6,928,975.15,971.85,2203188,21295.98
2/26/2016,950,971,945,963.95,961,1552347,14915.86
2/25/2016,954,957.25,938.2,941,942.65,2115799,20062.32
2/24/2016,960,962.9,946.4,950,949.6,1615867,15404.85
2/23/2016,984.9,985.5,966,970,970.05,1519580,14770.46
2/22/2016,983,996,983,986.5,988.75,1000599,9909.54
2/19/2016,988.75,992.6,973.5,989.95,989.3,832165,8176.72
2/18/2016,986,991.25,977,987,989.45,1699964,16728.96
2/17/2016,976.9,979.9,959,978.7,974.9,1875981,18186.55
2/16/2016,981.5,982,962,975,973.45,1784024,17329.66
2/15/2016,980,988.25,971.1,974.6,973.6,2728240,26707.87
2/12/2016,979,986.45,966,968.8,971.4,3135536,30649.58
2/11/2016,1010,1013,968.2,978,975.3,2200900,21821.4
2/10/2016,1023.9,1030.15,1010.1,1015,1012.95,1920570,19549
2/9/2016,1026.7,1031.55,1020.65,1026.2,1026.05,1383865,14196.27
2/8/2016,1055,1058,1030.3,1031.7,1035.85,870481,9126.2
2/5/2016,1052.8,1063.8,1045.6,1056,1055.25,1880976,19863.32
2/4/2016,1048,1054.9,1045.55,1050.5,1049.2,1418998,14910.87
2/3/2016,1044.5,1051.4,1042,1046.2,1043.85,1212561,12681.67
2/2/2016,1065,1065.25,1050.2,1050.2,1053.8,1632157,17309.31
2/1/2016,1058,1067,1053.7,1062.9,1059.75,1152371,12225.22
1/29/2016,1035.2,1054.95,1035.2,1050.65,1049.85,1340046,14007.11
1/28/2016,1039,1046.9,1030,1034.15,1031.7,2487993,25774.96
1/27/2016,1048.45,1048.7,1033,1034.9,1035.65,1009867,10497.41
1/25/2016,1039.95,1046.7,1033.05,1040,1041.15,2535971,26353.75
1/22/2016,1025.7,1044.25,1022.05,1035.8,1030.3,1059071,10941.07
1/21/2016,1021,1033.25,1013.4,1023,1023,1575201,16088.69
1/20/2016,1025,1108,1007.9,1018.5,1018.3,2390897,24284.31
1/19/2016,1027.2,1037.55,1026.3,1037.25,1035.8,1601303,16543.62
1/18/2016,1035.65,1041.45,1021,1023.65,1025.85,1623847,16772.89
1/15/2016,1048,1055.45,1038.1,1041.3,1042.15,1354315,14187.63
1/14/2016,1050.15,1057.4,1039.5,1052,1049.75,1569796,16473.6
1/13/2016,1052,1062.75,1037,1056.3,1060.15,1128787,11838.48
1/12/2016,1063.9,1063.9,1043.5,1046,1046.95,1064684,11164.91
1/11/2016,1052.05,1061,1045.3,1058.5,1058.6,822228,8672.77
1/8/2016,1061.95,1064.5,1057.25,1062,1062.35,872089,9250.29
1/7/2016,1060.1,1064.9,1049.7,1052.55,1056.2,1513857,16016.65
1/6/2016,1056.65,1076.75,1056.65,1067.55,1067.1,1041384,11131.36
1/5/2016,1070.2,1074.8,1061.35,1062,1062.4,790218,8424.6
1/4/2016,1084,1084,1068.1,1068.5,1070.5,1296884,13918.87
1/1/2016,1082.4,1090.25,1076.15,1088.7,1088.75,798769,8678.17
12/31/2015,1075,1084.9,1075,1081.65,1082.15,2322502,25124.85
12/30/2015,1080,1081.95,1072.55,1074.25,1074.3,528140,5682.87
12/29/2015,1078.95,1079.85,1071.3,1079.7,1077.95,1057903,11396.2
12/28/2015,1074,1079.9,1067.75,1078,1077.25,1938857,20861.08
12/24/2015,1076.2,1076.4,1068.3,1076,1074,536588,5754
12/23/2015,1072.6,1077.95,1069.15,1075.3,1074.1,753492,8087.09
12/22/2015,1074.5,1076.5,1064,1069.9,1066.45,607384,6498.88
12/21/2015,1071.75,1079.9,1069.05,1073.65,1075.4,774375,8313.72
12/18/2015,1085,1085,1068.5,1073,1073,793032,8507.47
12/17/2015,1073.9,1084,1065,1075,1080.25,1219503,13096.31
12/16/2015,1063,1073.35,1059.35,1065.1,1067.3,1710692,18243.11
12/15/2015,1053,1062.45,1045.3,1055.2,1059.45,1139354,12008.9
12/14/2015,1041,1059.85,1040.1,1056.35,1055.05,1469504,15465.38
12/11/2015,1060,1060.6,1042,1047.65,1046.35,758480,7965.3
12/10/2015,1045,1063.2,1042.3,1059.2,1060.6,1628585,17214.38
12/9/2015,1047.1,1057,1044.85,1048,1047.45,972654,10225.3
12/8/2015,1061,1061.9,1047,1051.05,1049.25,1225665,12889.76
12/7/2015,1068.2,1071.1,1061.1,1062.5,1061.95,1453702,15477.03
12/4/2015,1073.6,1073.6,1056,1061.5,1058.9,1464957,15559.99
12/3/2015,1072.5,1081,1067.3,1075.75,1076.75,951928,10238.89
12/2/2015,1090,1092.7,1071.85,1075.1,1077.8,640571,6919.15
12/1/2015,1077.05,1084.9,1073.5,1081.05,1083,473833,5120.08
11/30/2015,1079.2,1081,1069.7,1079.1,1077.75,1311944,14117.58
11/27/2015,1064.85,1082.2,1060.95,1078.35,1079.4,1731268,18649.07
11/26/2015,1059,1067,1051.1,1065.1,1063.95,2197871,23380.36
11/24/2015,1065.25,1073.5,1062.1,1069,1064.35,1000563,10684.2
11/23/2015,1074,1075.5,1059.05,1066.5,1066.05,852070,9088.96
11/20/2015,1064.9,1080.25,1060,1068.4,1070.85,1162040,12477.23
11/19/2015,1055,1070.95,1049.6,1070,1068.9,819420,8709.42
11/18/2015,1061.7,1065.85,1046.3,1048.45,1048.6,611680,6456.36
11/17/2015,1063.3,1063.8,1051.2,1058.75,1060.8,641851,6798.44
11/16/2015,1048.75,1065,1045.25,1058,1060.95,1183683,12534.45
11/13/2015,1049.4,1055,1041,1051.1,1052.05,985007,10355.28
11/11/2015,1055,1060,1052.45,1054.9,1054.4,243873,2573.12
11/10/2015,1060.05,1065,1052.45,1054.5,1054.6,1100645,11636.04
11/9/2015,1058,1069.65,1051,1062.1,1064.8,2857358,30307.66
11/6/2015,1080.7,1089,1075.25,1079.65,1080.9,1470251,15933.05
11/5/2015,1078.5,1083,1069.5,1082,1079.85,899238,9683.52
11/4/2015,1090.05,1098.1,1078.25,1078.5,1081.7,674111,7352.08
11/3/2015,1090.95,1092,1079.2,1080.05,1084.9,637148,6922.86
11/2/2015,1095.05,1095.9,1076.5,1086.9,1083.1,789138,8540.48
10/30/2015,1102,1112,1090.45,1097.9,1099.6,2024365,22282.14
10/29/2015,1110,1114.5,1100,1100.95,1103.55,1675592,18535.32
10/28/2015,1105.05,1124,1105.05,1111.9,1111.5,1923690,21459.38
10/27/2015,1095.55,1114,1095.55,1110,1110.9,2246008,24890.97
10/26/2015,1113.95,1114.2,1097,1101,1101.5,1221996,13464.94
10/23/2015,1099.45,1113.7,1096,1107.35,1108.5,1116762,12370.75
10/21/2015,1098.9,1104,1085,1094.9,1095,1818301,19921.41
10/20/2015,1098,1102.9,1091.2,1095,1094.9,962839,10560.61
10/19/2015,1100,1102.1,1094.3,1097.35,1097.8,663555,7286.57
10/16/2015,1090,1101.5,1085,1099.05,1100.05,1210922,13252.9
10/15/2015,1085.7,1096.5,1081,1085.1,1084.15,981488,10683.66
10/14/2015,1068.8,1086.5,1067.05,1083.45,1084.75,687287,7430.24
10/13/2015,1075.55,1082.15,1073.2,1074.7,1076.35,455913,4910.29
10/12/2015,1087.7,1095.5,1077.8,1079,1080.55,554335,6024.89
10/9/2015,1095,1095,1080.2,1082.7,1086.15,860807,9359.84
10/8/2015,1088.1,1090.7,1075.4,1081.15,1083.1,970477,10484.08
10/7/2015,1088,1098.35,1083.35,1085.55,1087.75,1096567,11941.16
10/6/2015,1107,1107.9,1083,1087.1,1085.95,1189741,12933.54
10/5/2015,1077.2,1104.8,1077.2,1097,1098.35,2013343,22020.44
10/1/2015,1075.2,1076.9,1059.35,1067,1067.65,1258697,13426.95
9/30/2015,1068,1073,1061.35,1069.8,1068.8,2256949,24098.78
9/29/2015,1032,1073.9,1025.1,1059.95,1064.8,2604710,27519.55
9/28/2015,1055,1060,1043.1,1048,1046.4,1444277,15194.18
9/24/2015,1047,1054,1036,1049.1,1051.4,2063209,21541.71
9/23/2015,1019.2,1053.45,1018.65,1051.05,1049.2,1290288,13406.8
9/22/2015,1050.05,1060,1025.3,1028.95,1030.65,1506303,15761.19
9/21/2015,1037.95,1055,1036.35,1055,1052.95,1069172,11203.7
9/18/2015,1035,1062,1031.15,1055.25,1049.75,1960292,20643.4
9/16/2015,1018.9,1028.1,1011.55,1022,1023.35,1063513,10868.84
9/15/2015,1017.95,1019.65,1008.1,1010.3,1013.15,1083182,10974.8
9/14/2015,1008.85,1022.3,1003.5,1019,1019.7,1265086,12833.12
9/11/2015,1014.5,1020,1006.8,1014.8,1010.5,1075440,10874.13
9/10/2015,1003,1016.95,996.3,1013.1,1011,1115935,11206.59
9/9/2015,1014.5,1025,1005,1013.5,1016.3,1638280,16648.54
9/8/2015,986.7,1010,977,1003.4,1004.05,1861122,18491.53
9/7/2015,1001,1009.8,980,985,984.45,1345435,13360.26
9/4/2015,1002.2,1006,980,999.35,996.05,2851148,28281.97
9/3/2015,1002.3,1015,999,1010.95,1010.3,1626842,16400.54
9/2/2015,1005.1,1013.95,985,995.15,995.15,2170422,21579.6
9/1/2015,1021.3,1021.3,993,996.25,1000.1,2617286,26247.71
8/31/2015,1021.1,1032.9,1015.55,1025.05,1027.45,860365,8821.01
8/28/2015,1031.05,1042.75,1019.4,1027.55,1027.95,1388284,14319.09
8/27/2015,1025,1034.45,1009.1,1025.1,1022.1,3468358,35386.43
8/26/2015,1017.4,1029,1009,1012.5,1013.5,1393250,14190.38
8/25/2015,1024.7,1032.3,1005.7,1020,1018.45,3086980,31425.89
8/24/2015,1044.7,1044.7,1011.25,1017,1019.05,3671582,37650.06
8/21/2015,1064,1072.95,1051,1059.55,1061.3,1939743,20562.62
8/20/2015,1068,1084.75,1068,1074.75,1074.7,761213,8197.89
8/19/2015,1084.85,1087,1075,1081,1081.85,751144,8125.26
8/18/2015,1091.6,1096.1,1078.45,1084.8,1086.35,464329,5037.08
8/17/2015,1099.05,1101.8,1075.8,1091.2,1091.5,625053,6824.88
8/14/2015,1083.1,1103.65,1079.9,1100.5,1101.8,900415,9872.8
8/13/2015,1077,1082.7,1066.6,1081.9,1077.55,866263,9333.02
8/12/2015,1088.4,1094.9,1067.7,1071.9,1070.45,1501435,16177.35
8/11/2015,1095.05,1098.85,1084.25,1095,1094.7,681922,7443.05
8/10/2015,1095,1105.95,1088,1090.4,1094.65,988594,10872.21
8/7/2015,1093.95,1097.5,1088.6,1095,1092.65,806785,8808.68
8/6/2015,1091.9,1101.35,1085.45,1095.25,1095.95,935928,10248.71
8/5/2015,1092.15,1097.7,1085.2,1094.5,1092.2,1030695,11254.17
8/4/2015,1098.1,1102,1081.95,1086.2,1086.45,1347732,14702.51
8/3/2015,1112.75,1117.5,1093.45,1095.4,1095.4,1086432,11978.57
7/31/2015,1115.6,1121,1103,1111.2,1111.65,1412375,15681.43
7/30/2015,1107,1117,1101.1,1108.8,1110.55,2365547,26292.77
7/29/2015,1105.1,1117.9,1105.05,1107.45,1108.35,985758,10947.65
7/28/2015,1094,1113.9,1092.45,1108.65,1108.5,1586418,17560.16
7/27/2015,1103.9,1104.5,1070,1094.6,1095.85,832143,9139.16
7/24/2015,1103.15,1115,1100.5,1106.6,1107.85,1190252,13214
7/23/2015,1112.9,1116.7,1100.1,1107.9,1107.9,1270793,14094.93
7/22/2015,1096.4,1117.05,1088.65,1113.5,1114.4,1821600,20203.81
7/21/2015,1116.55,1128,1093.1,1094.9,1098.05,2757034,30657.54
7/20/2015,1115.95,1119,1107,1115,1115.25,1137817,12658.27
7/17/2015,1119.4,1121.75,1105.6,1113.55,1110.55,877747,9752.57
7/16/2015,1098.8,1119,1098.1,1116.1,1114.7,1827606,20297.14
7/15/2015,1093,1101.45,1090.8,1096,1096.7,962351,10561.04
7/14/2015,1095.5,1101.9,1086,1088.5,1091.85,1418529,15512.56
7/13/2015,1085,1105.9,1085,1095.15,1096.15,1769021,19394.01
7/10/2015,1069.8,1095,1068.5,1089,1090.75,1225022,13300.49
7/9/2015,1062.7,1076.9,1060.1,1073.9,1074.05,699491,7481.56
7/8/2015,1079.1,1080.6,1066,1067.3,1068.85,1350169,14483.37
7/7/2015,1078.5,1091.5,1078.5,1085,1086.85,1035368,11242.65
7/6/2015,1064.05,1085,1060.25,1083.45,1083.5,816945,8768.32
7/3/2015,1054.05,1076.15,1054.05,1076,1074.25,1009822,10796.48
7/2/2015,1065,1067.7,1055.65,1058.5,1058.2,1120861,11891.09
7/1/2015,1061.35,1077,1060.05,1071.5,1072.35,1242797,13327.89
6/30/2015,1052.25,1072,1048,1065.9,1067.15,1822534,19288.08
6/29/2015,1044.9,1061.75,1030.5,1055.5,1056.65,1621959,16922.36
6/26/2015,1067,1070.95,1051.5,1061.7,1062.85,1411876,14958.12
6/25/2015,1048.25,1070.85,1042.65,1069,1065,4143392,43850.59
6/24/2015,1054,1057.8,1042.7,1044.2,1045.8,1566849,16425.45
6/23/2015,1052,1061.2,1042.5,1052.5,1052.1,1413795,14911.87
6/22/2015,1032.1,1056.9,1028.5,1046.65,1047.15,1362413,14309.66
6/19/2015,1024.8,1034.95,1013.15,1032.15,1030.5,935581,9561.1
6/18/2015,1005.9,1023.8,1002.25,1018.8,1019.6,2107929,21468.92
6/17/2015,1009,1013.5,999.5,1004.5,1004.7,2421567,24353.82
6/16/2015,1000,1010.45,997.05,1008.05,1008.4,1502631,15058.77
6/15/2015,1002,1013.75,1000,1000,1005.2,1499957,15091.53
6/12/2015,1001,1010.85,990.15,1006.95,1009.15,1632086,16334.12
6/11/2015,1017.6,1018.55,994.7,995.8,1000.2,2273544,22887.71
6/10/2015,998,1019,997,1014,1015.6,1996562,20213.67
6/9/2015,1005,1006,997.1,1000,1001.85,1510065,15135
6/8/2015,1004.25,1012.25,995.55,1002.5,1003.45,952999,9559.97
6/5/2015,1010.25,1018.5,1002.5,1009.5,1011.75,1688465,17078.21
6/4/2015,1008.85,1017.85,995,1016.6,1014.95,1389397,13994.93
6/3/2015,1009,1017,998,1010.05,1005.55,1456208,14689.84
6/2/2015,1038.4,1040.3,1004.9,1007.05,1008.8,1181502,12070.36
6/1/2015,1048.95,1056,1031,1035.2,1036.2,960330,10043.96
5/29/2015,1029.95,1054,1027.15,1049.25,1050.55,1264670,13194.78
5/28/2015,1039.05,1043.7,1022.2,1028.75,1029.4,2390290,24611.98
5/27/2015,1023.8,1040,1021.4,1037.05,1038.15,804648,8308.97
5/26/2015,1024.45,1030.2,1018.05,1028.5,1027.4,1226586,12558.43
5/25/2015,1028.4,1031,1017.6,1024.6,1023.55,1092265,11198.21
5/22/2015,1024.7,1029,1018.35,1024,1024.3,1172384,12010.49
5/21/2015,1024,1030,1015.1,1022.7,1024.7,983595,10061.05
5/20/2015,1009.65,1026.8,1009.55,1021,1024.05,1002210,10237.01
5/19/2015,1006.35,1018,998.1,1007.25,1007.55,1196587,12065.41
5/18/2015,996,1012,992,1007.15,1009.85,1428326,14314.49
5/15/2015,994.9,997.55,984.2,990.9,990.1,2038406,20182.99
5/14/2015,989,994.85,974,992.5,991.05,1113797,10959.35
5/13/2015,975.85,993.4,971.6,991.25,990.25,1947962,19147.48
5/12/2015,990,990,967,972,971.95,2776892,27001.65
5/11/2015,986.05,992.75,974.05,990.1,990.3,1682836,16574.48
5/8/2015,961.5,987.8,955.4,978.35,982,2892983,28090.78
5/7/2015,968,970,944.2,950,951.3,2934166,28122.29
5/6/2015,987.5,987.5,965.5,967.55,970.6,2751924,26806.73
5/5/2015,999.05,1003.9,985.85,986.9,987.65,1284501,12744.72
5/4/2015,994.05,1009.5,992,1001.1,1000.95,785362,7873.06
4/30/2015,991,995,979.05,992,988.8,3785921,37354.23
4/29/2015,1004,1009.5,988,992.9,993.15,1965891,19585.04
4/28/2015,999.55,1011.45,990.1,1001.5,1004.55,1985527,19838.16
4/27/2015,1006.95,1012.5,996,1002,1005.45,1842676,18486.49
4/24/2015,1018.9,1019,1000.35,1009.05,1006.45,1801311,18191.27
4/23/2015,1020.05,1024.2,1006.1,1011.85,1013.5,2406957,24450.68
4/22/2015,1006.5,1021,993.5,1014.85,1013.1,1691484,17040.9
4/21/2015,1005,1014.4,995.6,1003,1003,1627686,16372.19
4/20/2015,1020,1025,1002.6,1008.65,1005.1,1297220,13147.19
4/17/2015,1025.1,1027.85,1016.05,1018.9,1018.25,1012253,10326.14
4/16/2015,1028,1033.55,1018,1026.6,1029.65,1402530,14397.8
4/15/2015,1040,1048.7,1025.2,1027,1031.65,1223499,12703.09
4/13/2015,1040,1046.3,1034.8,1039,1038.8,1140809,11869.7
4/10/2015,1053,1053,1034.85,1041.2,1042.65,1529831,15944.51
4/9/2015,1038.25,1059,1030,1054.9,1056.1,1750696,18337.37
4/8/2015,1040.05,1042.45,1030.05,1036,1035.55,1026536,10644.7
4/7/2015,1033.25,1038.2,1023.65,1037.25,1032.75,1549268,15966.37
4/6/2015,1035,1036.85,1019.8,1030.1,1031.95,1787793,18403.61
4/1/2015,1026.1,1036.85,1013,1033.9,1033.25,961049,9861.95
3/31/2015,1039.9,1039.9,1014.85,1022.55,1022.7,1490564,15317.06
3/30/2015,1020,1039,1012.8,1038.5,1036.9,1738786,17874.5
3/27/2015,1014.95,1023.55,1008.1,1015.95,1014.65,2710224,27542.44
3/26/2015,1026.9,1032.2,1002.1,1017.9,1006.95,8950155,90527.58
3/25/2015,1040.05,1046.7,1031.1,1032.65,1034.25,2652225,27535.72
3/24/2015,1043.3,1057,1035.45,1037.95,1037.95,2243391,23467.55
3/23/2015,1055.95,1059.4,1046,1048.75,1047.75,1361685,14349.8
3/20/2015,1051,1059.5,1045.95,1056.9,1055.9,1620809,17077.98
3/19/2015,1071,1073.8,1048.7,1051.2,1052.2,1343393,14245.87
3/18/2015,1060.15,1071.9,1053.2,1064,1063.55,1287083,13686.66
3/17/2015,1060,1065.9,1042.85,1056.55,1058.05,1342326,14167.87
3/16/2015,1045,1057.9,1042.5,1053.05,1051.55,1337193,14072.58
3/13/2015,1060,1064,1034.6,1045.55,1042.65,1356695,14157.22
3/12/2015,1060.1,1063.9,1051.1,1054,1054.6,1882709,19859.32
3/11/2015,1050.9,1061.9,1050,1055.9,1056.45,1366384,14423.55
3/10/2015,1062,1062.25,1045,1051.95,1052.55,1283709,13528.95
3/9/2015,1077.05,1081.8,1056,1058,1059,1438952,15307.3
3/5/2015,1065,1090,1062.5,1086.6,1085.1,2425613,26100.62
3/4/2015,1105,1109.3,1060,1067.2,1065.3,3069406,33330.19
3/3/2015,1086.45,1092,1077.05,1081.2,1083.35,1507337,16366.95
3/2/2015,1080.35,1099,1068,1081,1082.55,3596308,39117.72
2/28/2015,1063,1076.8,1044.15,1076.15,1071.2,2895345,30703.27
2/27/2015,1045.45,1058.55,1045.45,1054.4,1054,2565446,27038.58
2/26/2015,1053.65,1056,1035.1,1039.6,1038.15,3106736,32358.56
2/25/2015,1070,1074.8,1050,1051,1052.45,1162131,12359.52
2/24/2015,1070.3,1071,1057.1,1068,1067.65,1461572,15565.25
2/23/2015,1077.1,1081.55,1062,1063.1,1067.5,1395391,14956.69
2/20/2015,1083,1089.9,1068.5,1070.8,1073.05,1551506,16742.44
2/19/2015,1074,1084.9,1063.8,1082,1079.8,1126751,12114.29
2/18/2015,1067.55,1082.95,1057.05,1076,1074.8,1345423,14466.3
2/16/2015,1075.8,1085,1062.5,1063.7,1067.55,1847179,19868.94
2/13/2015,1081.2,1082,1063.6,1065.95,1065.8,1928625,20630.78
2/12/2015,1065.1,1081.9,1052.7,1074.4,1076,1381435,14711.01
2/11/2015,1058,1064.8,1053,1056.7,1058.4,1040397,11021.22
2/10/2015,1030,1062.3,1030,1055.8,1054.45,2318938,24379.27
2/9/2015,1047,1051.75,1034.5,1036.8,1040.1,1307974,13605.55
2/6/2015,1077,1078.95,1050.05,1051.05,1053.5,1725780,18313.82
2/5/2015,1075,1092.8,1070.35,1075.4,1076.5,2014787,21808.88
2/4/2015,1063,1080.8,1057.25,1061.7,1067.7,1549378,16595.04
2/3/2015,1078.5,1082.2,1055.3,1057.75,1064.1,2550172,27193.08
2/2/2015,1068.5,1093,1052.35,1081,1081.6,1427588,15304.89
1/30/2015,1094.55,1094.55,1064.25,1081.05,1077.35,2642604,28445.71
